App,Category,Rating,Reviews,Size,Installs,Type,Price,Rating Roundoff,Genres,Last Updated,Current Ver,Android Ver,Rating Roundoff
I am Rich!,FINANCE,3.8,93,,"1,000+",Paid,$399.99,4,Finance,"December 11, 2017",1.0,4.1 and up,4
I am rich(premium),FINANCE,3.5,472,,"5,000+",Paid,$399.99,4,Finance,"May 1, 2017",3.4,4.4 and up,4
I am Rich Person,LIFESTYLE,4.2,134,,"1,000+",Paid,$37.99,4,Lifestyle,"July 18, 2017",1.0,4.0.3 and up,4
I Am Rich Pro,FAMILY,4.4,201,,"5,000+",Paid,$399.99,4,Entertainment,"May 30, 2017",1.54,1.6 and up,4
I am rich (Most expensive app),FINANCE,4.1,129,,"1,000+",Paid,$399.99,4,Finance,"December 6, 2017",2,4.0.3 and up,4
I Am Rich,FAMILY,3.6,217,,"10,000+",Paid,$389.99,4,Entertainment,"June 22, 2018",1.5,4.2 and up,4
I am Bread,GAME,4.0,630,,"10,000+",Paid,$4.99,4,Adventure,"October 26, 2016",1.6.1,4.4 and up,4
I am Rich,FINANCE,4.3,180,,"5,000+",Paid,$399.99,4,Finance,"March 22, 2018",1.0,4.2 and up,4
I am Millionaire - Richest guy in the town,LIFESTYLE,3.6,126,,"5,000+",Paid,$2.49,4,Lifestyle,"June 22, 2018",8,4.1 and up,4
I AM RICH PRO PLUS,FINANCE,4.0,36,,"1,000+",Paid,$399.99,4,Finance,"June 25, 2018",1.0.2,4.1 and up,4
AP Themes for Kustom/KLWP,PERSONALIZATION,3.6,5,,500+,Paid,$1.49,4,Personalization,"September 1, 2017",1.8.2,4.4 and up,4
True Skate,SPORTS,4.4,129409,,"1,000,000+",Paid,$1.99,4,Sports,"August 4, 2018",1.5.1,4.0.3 and up,4
Nightenfell: Shared AR,GAME,4.5,20,,"1,000+",Paid,$0.99,4,Action,"March 27, 2018",1.0.0,7.0 and up,4
Sleep as Android Unlock,LIFESTYLE,4.5,23966,,"1,000,000+",Paid,$5.99,4,Lifestyle,"June 27, 2018",20180608,4.0 and up,4
Lullaby Add-on for Sleep as Android,HEALTH_AND_FITNESS,3.9,2057,,"50,000+",Paid,$1.99,4,Health & Fitness,"October 18, 2017",2.4,4.0 and up,4
Five Nights at Freddy's: SL,GAME,4.5,16162,,"100,000+",Paid,$2.99,4,Action,"April 6, 2017",1.2,2.3 and up,4
AV Tools Pro,TOOLS,4.3,35,,"1,000+",Paid,$2.49,4,Tools,"September 22, 2016",Varies with device,Varies with device,4
F05WatchFace for Android Wear,PRODUCTIVITY,3.9,127,,"1,000+",Paid,$0.99,4,Productivity,"December 24, 2017",7.0.1,4.3 and up,4
Lunar Calendar,LIFESTYLE,4.5,484,,"1,000+",Paid,$4.99,4,Lifestyle,"July 17, 2018",Varies with device,Varies with device,4
Greater London A-Z 2016,TRAVEL_AND_LOCAL,3.7,40,,"1,000+",Paid,$8.49,4,Travel & Local,"August 18, 2016",1.0.1,4.1 and up,4
Ba Financial Calculator plus,FINANCE,4.4,31,,"1,000+",Paid,$3.99,4,Finance,"July 15, 2018",2.9.1,2.1 and up,4
Financial Calculator BA Chien.,FINANCE,4.2,23,,500+,Paid,$3.99,4,Finance,"December 14, 2016",1.9.10,3.0 and up,4
Hunt Buddy BC,SPORTS,4.4,172,,"5,000+",Paid,$2.99,4,Sports,"July 10, 2018",1.5,4.0.3 and up,4
iHunter BC,SPORTS,4.4,55,,"1,000+",Paid,$4.49,4,Sports,"August 3, 2018",2.0.38,4.0.3 and up,4
iFish BC,SPORTS,3.6,25,,"1,000+",Paid,$3.99,4,Sports,"February 18, 2015",2.1,2.3 and up,4
Ice Crush 10.000 B.C.,FAMILY,4.4,31,,100+,Paid,$0.99,4,Casual,"August 15, 2013",1.48,2.0 and up,4
BackCountry Navigator TOPO GPS PRO,MAPS_AND_NAVIGATION,4.5,6230,,"100,000+",Paid,$11.99,4,Maps & Navigation,"August 3, 2018",Varies with device,Varies with device,4
My Virtual Boyfriend,FAMILY,4.3,105,,"1,000+",Paid,$0.99,4,Casual,"February 17, 2017",3.6,2.3.3 and up,4
Droid PRoCon BF3,TOOLS,3.5,412,,"5,000+",Paid,$0.99,4,Tools,"March 12, 2015",2.2,3.0 and up,4
BeFunky Photo Editor Pro,PHOTOGRAPHY,4.5,4724,,"50,000+",Paid,$1.99,4,Photography,"August 14, 2017",Varies with device,Varies with device,4
Baldur's Gate: Enhanced Edition,FAMILY,4.5,20101,,"100,000+",Paid,$9.99,4,Role Playing,"October 2, 2015",1.3,3.0 and up,4
Shadow Fight 2 Special Edition,GAME,4.5,10440,,"50,000+",Paid,$4.99,4,Action,"May 30, 2018",1.0.3,4.1 and up,4
Backgammon NJ for Android,GAME,4.4,1644,,"10,000+",Paid,$7.99,4,Board,"April 5, 2017",4.1,2.3.3 and up,4
LEGO ® Batman: Beyond Gotham,FAMILY,4.1,10758,,"100,000+",Paid,$4.99,4,Adventure;Action & Adventure,"December 15, 2015",Varies with device,4.0.3 and up,4
Baldur's Gate II,FAMILY,4.3,5442,,"50,000+",Paid,$9.99,4,Role Playing,"June 28, 2018",2.5.16.6,3.0 and up,4
BJ Bridge Pro 2018,GAME,4.4,17,,500+,Paid,$4.49,4,Card,"May 21, 2018",6.2-pro,4.0 and up,4
Phonics Puzzles,FAMILY,3.8,4,,100+,Paid,$2.99,4,Educational,"August 27, 2016",1.8.2,2.3 and up,4
Power Widget,TOOLS,4.2,928,,"10,000+",Paid,$1.99,4,Tools,"March 20, 2014",3.4,2.2 and up,4
BL IP-Camera,TOOLS,4.3,15,,100+,Paid,$3.99,4,Tools,"June 5, 2014",1.3.140606,2.3 and up,4
BL Holo Theme,PERSONALIZATION,4.4,18,,500+,Paid,$2.00,4,Personalization,"July 1, 2013",1.0.3,2.1 and up,4
MEGA MAN MOBILE,GAME,4.0,267,,"10,000+",Paid,$1.99,4,Action,"February 17, 2017",1.02.01,4.0 and up,4
BL PowerPoint Remote,TOOLS,4.3,33,,500+,Paid,$3.99,4,Tools,"February 25, 2015",2.6.150226,2.3 and up,4
Basket Manager 2018 Pro,SPORTS,3.7,84,,"1,000+",Paid,$2.99,4,Sports,"April 17, 2018",3.7,4.4 and up,4
Basket Manager 2016 Pro,SPORTS,4.5,117,,"1,000+",Paid,$0.99,4,Sports,"February 9, 2017",2.9,4.1 and up,4
New York Mysteries (Full),GAME,4.5,514,,"5,000+",Paid,$6.99,4,Adventure,"June 4, 2018",1.0.36,4.0 and up,4
Skip-Bo™,GAME,4.4,33661,,"100,000+",Paid,$2.99,4,Card,"August 3, 2018",3.4.6,4.1 and up,4
Beck & Bo: Toddler First Words,FAMILY,4.3,41,,"1,000+",Paid,$2.99,4,Education;Pretend Play,"May 31, 2018",2.4.2,4.0.3 and up,4
Bo's Bedtime Story,FAMILY,4.2,13,,"1,000+",Paid,$2.49,4,Education;Pretend Play,"December 25, 2017",2.6,4.0.3 and up,4
Bo's Dinnertime Story,FAMILY,4.3,6,,"1,000+",Paid,$2.49,4,Education;Pretend Play,"December 25, 2017",1.5,4.0.3 and up,4
iBP Blood Pressure,MEDICAL,4.4,578,,"10,000+",Paid,$0.99,4,Medical,"November 30, 2014",7.0.1,2.2 and up,4
Blood Pressure Companion,MEDICAL,4.2,178,,"1,000+",Paid,$0.99,4,Medical,"July 22, 2018",4.1.5 (Steglitz),4.1 and up,4
bpresso PRO,MEDICAL,4.4,515,,"1,000+",Paid,$5.49,4,Medical,"April 19, 2017",Varies with device,Varies with device,4
Camera FV-5,PHOTOGRAPHY,3.8,16317,,"100,000+",Paid,$3.95,4,Photography,"November 10, 2017",Varies with device,Varies with device,4
Infinity Dungeon VIP,FAMILY,4.3,21804,,"1,000,000+",Paid,$0.99,4,Role Playing,"July 3, 2018",2.6.6,2.3 and up,4
TV Guide BR Gold,FAMILY,4.4,544,,"5,000+",Paid,$1.49,4,Entertainment,"August 20, 2017",Varies with device,Varies with device,4
BSPlayer,VIDEO_PLAYERS,4.2,4585,,"50,000+",Paid,$5.99,4,Video Players & Editors,"March 30, 2018",Varies with device,Varies with device,4
17th Edition Cable Sizer,BOOKS_AND_REFERENCE,4.4,47,,"1,000+",Paid,$3.08,4,Books & Reference,"May 27, 2016",1.22,2.2 and up,4
Beautiful Widgets Pro,PERSONALIZATION,4.2,97890,,"1,000,000+",Paid,$2.49,4,Personalization,"August 24, 2016",5.7.8,2.3 and up,4
HD Widgets,PERSONALIZATION,4.3,58614,,"1,000,000+",Paid,$0.99,4,Personalization,"December 7, 2016",4.3.2,4.4 and up,4
BlackCam Pro - B&W Camera,PHOTOGRAPHY,4.5,1376,,"100,000+",Paid,$1.49,4,Photography,"March 26, 2018",1.51,4.0 and up,4
Color Changer Pro [root],PERSONALIZATION,4.5,69,,"1,000+",Paid,$0.99,4,Personalization,"January 12, 2017",1.11,4.4 and up,4
Bixby Button Remapper - bxActions Pro / Coffee,TOOLS,3.9,319,,"10,000+",Paid,$2.99,4,Tools,"April 28, 2017",1.00,7.0 and up,4
Lollipop Launcher Plus,PERSONALIZATION,4.1,131,,"1,000+",Paid,$4.99,4,Personalization,"March 8, 2015",1.0,4.0.3 and up,4
Trinomial Factoring Wizard,TOOLS,4.0,22,,"1,000+",Paid,$0.99,4,Tools,"October 10, 2014",2.4,2.3 and up,4
CB Frequencies,TOOLS,4.0,5,,100+,Paid,$0.99,4,Tools,"December 24, 2015",1.0,4.0.3 and up,4
Antenna Tool Premium,TOOLS,4.5,14,,500+,Paid,$0.99,4,Tools,"October 26, 2017",2.2,4.0.3 and up,4
Frequencies,TOOLS,4.2,11,,500+,Paid,$0.99,4,Tools,"February 4, 2018",1.9,4.0.3 and up,4
CE Map - Interactive Conan Exiles Map,MAPS_AND_NAVIGATION,4.5,62,,"1,000+",Paid,$0.99,4,Maps & Navigation,"June 30, 2018",1.3,4.0 and up,4
PAC-MAN CE DX,GAME,4.5,1692,,"10,000+",Paid,$4.99,4,Arcade,"April 23, 2018",1.1.0,4.0.3 and up,4
Theatre of the Absurd CE(Full),FAMILY,4.1,1143,,"10,000+",Paid,$2.99,4,Casual,"May 21, 2013",1.0,2.0.1 and up,4
Depths of Betrayal CE (Full),FAMILY,4.3,363,,"1,000+",Paid,$2.99,4,Casual,"August 19, 2013",1.0.0,2.3 and up,4
Next Launcher 3D Bold-CF Theme,PERSONALIZATION,4.4,175,,"1,000+",Paid,$0.99,4,Personalization,"January 11, 2014",1.042,2.2 and up,4
Dots puzzle,FAMILY,4.0,179,,"50,000+",Paid,$0.99,4,Puzzle,"April 18, 2018",NaN,4.0 and up,4
Threema,COMMUNICATION,4.5,51110,,"1,000,000+",Paid,$2.99,4,Communication,"August 3, 2018",Varies with device,Varies with device,4
Paris ci la Sortie du Métro,MAPS_AND_NAVIGATION,4.2,453,,"10,000+",Paid,$2.99,4,Maps & Navigation,"April 2, 2018",4.3,4.1 and up,4
Grand Theft Auto: San Andreas,GAME,4.4,348962,,"1,000,000+",Paid,$6.99,4,Action,"March 21, 2015",1.08,3.0 and up,4
CM FILE MANAGER Pro,BUSINESS,4.2,2359,,"10,000+",Paid,$2.99,4,Business,"February 16, 2016",1.16.9,1.6 and up,4
OMEGA Black UI Theme - CM 12+,PERSONALIZATION,4.2,12,,100+,Paid,$0.99,4,Personalization,"August 20, 2015",1.0,5.0 and up,4
Teen Titans GO Figure!,FAMILY,4.5,1985,,"10,000+",Paid,$3.99,4,Action;Action & Adventure,"July 18, 2018",1.0.2,5.1 and up,4
CN Superstar Soccer: Goal!!!,FAMILY,4.1,3863,,"100,000+",Paid,$2.99,4,Sports;Action & Adventure,"May 24, 2018",1.1.1,4.1 and up,4
Ski Safari: Adventure Time,FAMILY,4.5,48754,,"100,000+",Paid,$0.99,4,Arcade;Action & Adventure,"October 7, 2014",1.5.2,2.3 and up,4
Flipped Out! - Powerpuff Girls,FAMILY,4.4,412,,"10,000+",Paid,$2.99,4,Action;Action & Adventure,"June 30, 2016",1.0.2,4.0 and up,4
Adventure Time Game Wizard,GAME,4.1,4107,,"50,000+",Paid,$4.99,4,Adventure,"July 16, 2015",1.2.0,4.1 and up,4
Best Park in the Universe,GAME,4.3,3904,,"10,000+",Paid,$2.99,4,Action,"September 10, 2014",1.2.1,4.0 and up,4
Formula Cartoon All Stars,FAMILY,3.9,1213,,"10,000+",Paid,$2.99,4,Racing;Action & Adventure,"June 25, 2015",4.1.2,2.3.3 and up,4
Tetrobot and Co.,FAMILY,4.5,709,,"5,000+",Paid,$2.99,4,Puzzle,"April 20, 2015",1.1.2,2.3 and up,4
"Chinese Chess 3D Online (Xiangqi, 象棋, co tuong)",GAME,3.5,23,,"1,000+",Paid,$0.99,4,Board,"December 27, 2017",2.2.1,4.1 and up,4
10 WPM Amateur ham radio CW Morse code trainer,COMMUNICATION,3.5,10,,100+,Paid,$1.49,4,Communication,"May 12, 2018",2.1.4,2.1 and up,4
Jetting for Honda CR dirt bike,SPORTS,4.1,7,,100+,Paid,$3.49,4,Sports,"April 13, 2016",2.2,3.0 and up,4
CamScanner (License),PRODUCTIVITY,4.4,26358,,"500,000+",Paid,$1.99,4,Productivity,"January 17, 2014",1.7,2.0 and up,4
Navigator PRO - GPS Navigation with Offline Maps,TRAVEL_AND_LOCAL,3.6,892,,"50,000+",Paid,$2.49,4,Travel & Local,"August 1, 2018",1.08,4.0 and up,4
"Super Resume Builder Pro, CV",BUSINESS,4.4,244,,"1,000+",Paid,$4.99,4,Business,"August 17, 2017",4.38,2.3 and up,4
Morse Decoder for Ham Radio,COMMUNICATION,3.7,166,,"5,000+",Paid,$4.99,4,Communication,"March 14, 2017",1.52,2.3 and up,4
CW Studio ®,COMMUNICATION,3.8,9,,100+,Paid,$0.99,4,Communication,"May 19, 2015",1.2,2.3.3 and up,4
20WPM Amateur ham radio Koch CW Morse code trainer,COMMUNICATION,4.3,12,,100+,Paid,$1.49,4,Communication,"May 22, 2018",3.0.4,2.1 and up,4
Pocket RxTx Pro,PRODUCTIVITY,4.3,253,,"5,000+",Paid,$3.99,4,Productivity,"March 4, 2018",Varies with device,Varies with device,4
TI-Nspire CX Calculator Manual,FAMILY,3.9,11,,500+,Paid,$4.99,4,Education,"July 21, 2018",1.3.0,4.1 and up,4
Absolute RC Heli Simulator,SPORTS,3.9,654,,"10,000+",Paid,$4.99,4,Sports,"December 20, 2017",3.29,4.1 and up,4
CZ-Cyberon Voice Commander,TOOLS,3.8,131,,"1,000+",Paid,$5.99,4,Tools,"March 7, 2017",3.2.17030601,2.2 and up,4
Tools & Mi Band,HEALTH_AND_FITNESS,4.4,15753,,"100,000+",Paid,$3.49,4,Health & Fitness,"July 26, 2018",3.7.3,4.3 and up,4
King of Math,FAMILY,4.4,766,,"10,000+",Paid,$2.99,4,Education;Education,"May 22, 2018",1.0.11,2.2 and up,4
Peppa Pig: Party Time,FAMILY,3.8,52,,"10,000+",Paid,$2.99,4,Educational;Pretend Play,"August 8, 2017",1.2.1,2.3 and up,4
Scale Models DB,TOOLS,4.4,9,,50+,Paid,$2.99,4,Tools,"May 3, 2018",0.6.2,4.3 and up,4
"10,000 Quotes DB (Premium)",BOOKS_AND_REFERENCE,4.1,70,,500+,Paid,$0.99,4,Books & Reference,"August 30, 2013",1.3,2.1 and up,4
LEGO Batman: DC Super Heroes,FAMILY,4.2,2557,,"50,000+",Paid,$4.99,4,Adventure;Action & Adventure,"May 9, 2016",Varies with device,4.0.3 and up,4
DC Metro Transit,TRAVEL_AND_LOCAL,4.5,339,,"5,000+",Paid,$2.99,4,Travel & Local,"May 13, 2018",5.11.3,4.1 and up,4
Droidbug BusyBox Advance PRO,TOOLS,4.5,2,,100+,Paid,$3.99,4,Tools,"July 19, 2018",1.4,4.0.3 and up,4
Penny Finder,SHOPPING,4.2,470,,"10,000+",Paid,$2.99,4,Shopping,"July 17, 2018",1.3.7,4.1 and up,4
DG Surveyor,BUSINESS,3.6,5,,50+,Paid,$8.99,4,Business,"April 30, 2018",6.00,4.0.3 and up,4
ZombieVital DG,FAMILY,4.3,10,,100+,Paid,$12.99,4,Simulation,"August 4, 2018",Varies with device,Varies with device,4
The DG Buddy,BUSINESS,3.7,3,,10+,Paid,$2.49,4,Business,"June 30, 2014",v3,2.2 and up,4
Basketball Dynasty Manager 16,SPORTS,4.4,426,,"5,000+",Paid,$1.99,4,Sports,"June 1, 2016",2.2.3,4.0 and up,4
MultiPicture Live Wallpaper dn,PERSONALIZATION,4.3,505,,"10,000+",Paid,$1.99,4,Personalization,"February 10, 2013",0.6.11,2.1 and up,4
Writing Wizard Premium - Handwriting,FAMILY,4.1,89,,"5,000+",Paid,$4.49,4,Education;Education,"December 3, 2017",2.5.0,4.0.3 and up,4
DRAGON QUEST VIII,FAMILY,4.5,7812,,"50,000+",Paid,$19.99,4,Role Playing,"April 4, 2017",1.1.4,4.0 and up,4
DRAGON QUEST III,FAMILY,4.2,1661,,"10,000+",Paid,$9.99,4,Role Playing,"March 9, 2018",1.0.5,4.0 and up,4
DRAGON QUEST,FAMILY,4.2,9659,,"100,000+",Paid,$2.99,4,Role Playing,"March 10, 2017",1.0.7,2.3 and up,4
DRAGON QUEST II,FAMILY,4.5,2576,,"10,000+",Paid,$4.99,4,Role Playing,"March 9, 2018",1.0.5,4.0 and up,4
DRAGON QUEST VI,FAMILY,4.4,3358,,"100,000+",Paid,$14.99,4,Role Playing,"August 1, 2018",1.0.4,2.3 and up,4
CHRONO TRIGGER (Upgrade Ver.),FAMILY,3.8,11250,,"100,000+",Paid,$9.99,4,Role Playing,"June 12, 2018",2.0.4,4.2 and up,4
FINAL FANTASY DIMENSIONS,FAMILY,4.3,8450,,"100,000+",Paid,$13.99,4,Role Playing,"March 15, 2017",1.1.3,2.3.3 and up,4
Dr. Panda Farm,FAMILY,4.1,265,,"10,000+",Paid,$2.99,4,Education;Pretend Play,"July 21, 2016",1.0,4.0 and up,4
DR.MEEP,FAMILY,4.4,54,,500+,Paid,$2.99,4,Puzzle,"June 29, 2018",1.2,4.1 and up,4
Dr. Panda Art Class,FAMILY,4.2,1013,,"50,000+",Paid,$2.99,4,Education;Creativity,"April 26, 2017",1.7,4.0 and up,4
Dr. Panda's Swimming Pool,FAMILY,4.4,2311,,"100,000+",Paid,$1.99,4,Casual;Pretend Play,"January 15, 2015",1.01,4.0 and up,4
Dr. Panda & Toto's Treehouse,FAMILY,4.4,3397,,"50,000+",Paid,$3.99,4,Casual;Pretend Play,"December 9, 2014",1.8,4.0 and up,4
Dr. McDougall Mobile Cookbook,HEALTH_AND_FITNESS,3.8,76,,"1,000+",Paid,$4.99,4,Health & Fitness,"January 26, 2015",1.1,2.2 and up,4
Dr. Panda Hospital,FAMILY,4.4,1091,,"50,000+",Paid,$2.99,4,Education;Pretend Play,"December 5, 2013",1.6,2.0.1 and up,4
Dr. Panda Restaurant 2,FAMILY,4.3,3725,,"100,000+",Paid,$2.99,4,Educational;Pretend Play,"February 17, 2016",1.96,4.0 and up,4
Dr. Panda Supermarket,FAMILY,4.2,1357,,"50,000+",Paid,$2.99,4,Educational;Pretend Play,"February 16, 2016",1.6,4.0 and up,4
DS Helpdesk Plus,BUSINESS,3.6,21,,100+,Paid,$12.99,4,Business,"January 30, 2017",Varies with device,Varies with device,4
Deep Sleep Battery Saver Pro,TOOLS,3.9,1417,,"10,000+",Paid,$3.28,4,Tools,"August 15, 2017",5.1,4.1 and up,4
PhotoFrame for Synology DS,PHOTOGRAPHY,4.0,1,,10+,Paid,$4.99,4,Photography,"February 2, 2017",1.5,4.0 and up,4
Real Sheet ∞: Pathfinder + DT,FAMILY,3.5,2,,50+,Paid,$2.99,4,Role Playing,"March 20, 2017",1.1,4.2 and up,4
The Secret Daily Teachings,LIFESTYLE,4.3,206,,"1,000+",Paid,$4.99,4,Lifestyle,"February 11, 2018",14.0,4.0.3 and up,4
Dirt Trackin Sprint Cars,GAME,3.8,499,,"10,000+",Paid,$3.99,4,Racing,"May 10, 2018",1.0.13,5.0 and up,4
iCam - Webcam Video Streaming,TOOLS,3.7,770,,"10,000+",Paid,$4.99,4,Tools,"October 7, 2016",1.6.7,2.3 and up,4
DW Contacts widget,TOOLS,4.3,56,,"1,000+",Paid,$0.99,4,Tools,"June 5, 2014",1.1.0.0,2.1 and up,4
PORTABLE SOCCER DX,SPORTS,4.4,552,,"5,000+",Paid,$1.00,4,Sports,"June 19, 2018",3.4,2.2 and up,4
ZOOKEEPER DX TouchEdition,FAMILY,4.2,3195,,"100,000+",Paid,$0.99,4,Puzzle,"November 26, 2015",1.2.7,2.1 and up,4
Active Soccer 2 DX,SPORTS,3.6,28,,500+,Paid,$2.99,4,Sports,"March 28, 2017",1.0.3,1.5 and up,4
DX Glow - Clock Widget,PERSONALIZATION,4.4,5,,50+,Paid,$0.99,4,Personalization,"March 20, 2015",2.0,3.0 and up,4
Dress Up RagazzA13 DX,FAMILY,3.5,13,,100+,Paid,$0.99,4,Simulation,"September 16, 2016",1.0.5,4.0.3 and up,4
Unstoppaball DX,FAMILY,4.2,5,,50+,Paid,$1.49,4,Puzzle,"May 20, 2014",1.7,2.0.1 and up,4
Differential Dx,MEDICAL,4.0,8,,500+,Paid,$3.99,4,Medical,"January 19, 2018",Varies with device,Varies with device,4
Sokoban Land DX,FAMILY,3.9,46,,"10,000+",Paid,$2.99,4,Puzzle,"January 29, 2018",1.0.6,2.3 and up,4
Train Sim Pro,FAMILY,4.0,1763,,"10,000+",Paid,$1.49,4,Simulation;Pretend Play,"June 25, 2018",3.9.9,4.1 and up,4
Lost Journey (Dreamsky),GAME,4.5,32344,,"1,000,000+",Paid,$0.99,4,Adventure,"October 21, 2016",1.3.12,3.0 and up,4
NBA JAM by EA SPORTS™,FAMILY,4.3,56444,,"500,000+",Paid,$4.99,4,Sports;Action & Adventure,"February 8, 2017",04.00.40,2.3 and up,4
League of Stickman 2018- Ninja Arena PVP(Dreamsky),GAME,4.4,32496,,"1,000,000+",Paid,$0.99,4,Action,"July 3, 2018",5.3.3,2.3 and up,4
Stickman Legends: Shadow Wars,GAME,4.4,38419,,"1,000,000+",Paid,$0.99,4,Action,"August 3, 2018",2.3.24,4.1 and up,4
Electrician Calculator Pro,TOOLS,3.9,47,,"1,000+",Paid,$14.99,4,Tools,"June 3, 2014",3.1,1.6 and up,4
EC music dictionary,TOOLS,4.4,20,,500+,Paid,$1.99,4,Tools,"December 29, 2014",2.1,3.0 and up,4
E.G. Chess,GAME,4.3,56,,"1,000+",Paid,$0.99,4,Board,"December 6, 2014",1.0.28,2.3 and up,4
Silence Premium Do Not Disturb,TOOLS,4.5,3356,,"10,000+",Paid,$2.95,4,Tools,"February 17, 2018",Varies with device,Varies with device,4
Farming Simulator 16,FAMILY,4.2,32812,,"500,000+",Paid,$2.99,4,Simulation;Education,"April 10, 2018",1.1.1.6,4.0.3 and up,4
WIZARD Card Game,GAME,4.0,48,,"1,000+",Paid,$1.99,4,Card,"December 15, 2014",1.0.141215,2.1 and up,4
WiFi Tether Router,COMMUNICATION,4.2,5599,,"100,000+",Paid,$2.90,4,Communication,"July 2, 2018",6.2.7,1.6 and up,4
El Chavo,FAMILY,4.0,751,,"10,000+",Paid,$0.99,4,Casual,"November 4, 2014",1.2.9,2.3 and up,4
Trazado de tuberia El Tubero,TOOLS,4.5,313,,"10,000+",Paid,$1.97,4,Tools,"March 29, 2015",4.1,1.5 and up,4
The Game of Life,GAME,4.4,18652,,"100,000+",Paid,$2.99,4,Board,"July 4, 2018",2.1.2,4.4 and up,4
Human Anatomy Atlas 2018: Complete 3D Human Body,MEDICAL,4.5,2923,,"100,000+",Paid,$24.99,4,Medical,"May 25, 2018",2018.5.47,5.0 and up,4
EM Launcher Pro,PERSONALIZATION,4.2,35,,"1,000+",Paid,$3.99,4,Personalization,"April 2, 2016",1.0,4.1 and up,4
Poker Equity Calculator Pro for No Limit Hold'em,GAME,4.0,21,,"5,000+",Paid,$0.99,4,Card,"September 10, 2017",1.3,5.0 and up,4
ai.type keyboard Plus + Emoji,TOOLS,4.5,57076,,"100,000+",Paid,$4.49,4,Tools,"July 24, 2018",Paid-9.4.1.3,4.1 and up,4
Out There Chronicles - Ep. 1,FAMILY,4.4,1516,,"50,000+",Paid,$2.99,4,Role Playing,"November 27, 2017",1.0.4,4.2 and up,4
Out There Chronicles - Ep. 2,FAMILY,4.5,144,,"1,000+",Paid,$2.99,4,Role Playing,"January 26, 2018",1.0.0,4.2 and up,4
Superbrothers Sword & Sworcery,GAME,4.4,11023,,"100,000+",Paid,$3.99,4,Adventure,"January 26, 2018",1.0.20,2.3 and up,4
The Great Wobo Escape Ep.1,FAMILY,4.3,11,,500+,Paid,$1.99,4,Action;Action & Adventure,"May 3, 2016",1.0.3289,4.1 and up,4
Sonic 4™ Episode I,GAME,3.7,8014,,"100,000+",Paid,$2.99,4,Arcade,"April 4, 2016",1.5.0,2.2 and up,4
EU Flags Live Wallpaper,PERSONALIZATION,4.3,444,,"10,000+",Paid,$0.99,4,Personalization,"November 18, 2013",1.95,2.1 and up,4
Campervan.Guide Pro,TRAVEL_AND_LOCAL,4.2,238,,"10,000+",Paid,$5.99,4,Travel & Local,"June 22, 2018",4.6.2,4.1 and up,4
European War 6: 1804,FAMILY,4.2,1330,,"10,000+",Paid,$0.99,4,Strategy,"July 18, 2018",1.1.0,4.4 and up,4
XCOM®: Enemy Within,FAMILY,4.2,13752,,"100,000+",Paid,$9.99,4,Strategy,"October 24, 2017",1.7.0,4.0 and up,4
Deus Ex GO,FAMILY,4.5,9699,,"100,000+",Paid,$0.99,4,Puzzle,"July 23, 2018",2.1.111374,4.2 and up,4
ADWLauncher 1 EX,PERSONALIZATION,4.3,28728,,"500,000+",Paid,$2.49,4,Personalization,"July 27, 2013",1.3.3.9,1.6 and up,4
XE Currency Pro,TRAVEL_AND_LOCAL,4.4,1090,,"10,000+",Paid,$1.99,4,Travel & Local,"May 29, 2018",Varies with device,Varies with device,4
Device Info Ex Live Wallpaper,PERSONALIZATION,4.1,2645,,"50,000+",Paid,$0.99,4,Personalization,"December 20, 2015",11.0.0,2.1 and up,4
Advanced EX for FIAT,TOOLS,3.5,138,,"5,000+",Paid,$4.99,4,Tools,"March 5, 2015",1.6,1.6 and up,4
GO Contacts EX Black & Grey,PERSONALIZATION,3.7,21,,500+,Paid,$0.99,4,Personalization,"September 24, 2013",1.0,1.6 and up,4
ExDialer PRO Key,COMMUNICATION,4.5,5474,,"100,000+",Paid,$3.99,4,Communication,"January 15, 2014",81,2.1 and up,4
Volume Control Ex,TOOLS,4.2,5,,100+,Paid,$1.49,4,Tools,"July 30, 2018",1.6.2,4.0 and up,4
Organizer,PRODUCTIVITY,4.4,936,,"50,000+",Paid,$2.99,4,Productivity,"June 17, 2018",2.96,4.0 and up,4
Galaxian(FC),GAME,4.5,2,,100+,Paid,$1.99,4,Arcade,"November 13, 2015",1.0,2.3 and up,4
Smart Wi-Fi Hotspot PRO,COMMUNICATION,3.7,197,,"10,000+",Paid,$2.99,4,Communication,"February 10, 2016",1.0,2.2 and up,4
Portable Wi-Fi hotspot Premium,COMMUNICATION,3.7,481,,"10,000+",Paid,$0.99,4,Communication,"December 16, 2015",1.4.0.2,2.3 and up,4
Police Field Interview FI Card,PRODUCTIVITY,4.5,112,,"1,000+",Paid,$7.99,4,Productivity,"March 16, 2017",3.0,4.0.3 and up,4
"Talkie Pro - Wi-Fi Calling, Chats, File Sharing",COMMUNICATION,4.5,201,,"1,000+",Paid,$2.99,4,Communication,"January 6, 2018",Varies with device,Varies with device,4
Wi-Fi Rabbit Unlock Key,TOOLS,4.5,142,,"5,000+",Paid,$1.00,4,Tools,"June 26, 2011",1.0.0,2.1 and up,4
Ray Financial Calculator Pro,FINANCE,4.0,67,,"10,000+",Paid,$2.99,4,Finance,"July 3, 2017",4,3.2 and up,4
