App,Category,Rating,Reviews,Size,Installs,Type,Price,Rating Roundoff,Genres,Last Updated,Current Ver,Android Ver,Rating Roundoff
Carrier Landings Pro,FAMILY,4.6,5969,,"10,000+",Paid,$12.99,5,Simulation,"June 29, 2018",4.2.4,4.1 and up,5
Inventory & Barcode scanner & WIFI scanner,PRODUCTIVITY,4.6,1880,,"50,000+",Paid,$1.49,5,Productivity,"July 1, 2018",6.08,4.3 and up,5
Learn Music Notes,FAMILY,4.7,143,,"1,000+",Paid,$1.99,5,Music;Music & Video,"June 17, 2018",1.2.1,2.2 and up,5
LocaToWeb - Live GPS tracking,SPORTS,4.6,200,,"1,000+",Paid,$2.49,5,Sports,"August 2, 2018",3.9.1,5.0 and up,5
The EO Bar,HEALTH_AND_FITNESS,4.7,416,,"10,000+",Paid,$6.99,5,Health & Fitness,"July 2, 2018",1.3.7,4.1 and up,5
Where's My Water?,FAMILY,4.7,188740,,"1,000,000+",Paid,$1.99,5,Puzzle;Brain Games,"July 5, 2018",1.16.0,4.2 and up,5
ES File Explorer/Manager PRO,PRODUCTIVITY,4.7,81614,,"500,000+",Paid,$2.99,5,Productivity,"July 11, 2018",Pro 1.1.4.1,4.0 and up,5
Égalité et Réconciliation,NEWS_AND_MAGAZINES,4.9,58,,500+,Paid,$2.99,5,News & Magazines,"May 26, 2018",1.1.1,5.0 and up,5
Learn Italian with MosaLingua,FAMILY,4.7,1719,,"50,000+",Paid,$4.99,5,Education,"May 31, 2018",Varies with device,Varies with device,5
Tasker,TOOLS,4.6,43045,,"1,000,000+",Paid,$2.99,5,Tools,"June 25, 2018",Varies with device,Varies with device,5
An Elite Warrior Ex,GAME,4.7,15,,100+,Paid,$0.99,5,Adventure,"November 21, 2016",1.59,4.0.3 and up,5
FiSwitch,TOOLS,4.8,615,,"10,000+",Paid,$1.99,5,Tools,"July 24, 2018",5.2,5.0 and up,5
WiFi Monitor Pro - analyzer of Wi-Fi networks,TOOLS,4.6,85,,"1,000+",Paid,$2.99,5,Tools,"July 5, 2018",1.9,4.0 and up,5
SCI-FI UI,FAMILY,4.7,15,,100+,Paid,$1.99,5,Entertainment,"April 16, 2018",0.0.53,1.6 and up,5
Kernel Manager for Franco Kernel ✨,TOOLS,4.8,12700,,"100,000+",Paid,$3.49,5,Tools,"August 3, 2018",3.2.5,5.0 and up,5
FL SW Fishing Regulations,SPORTS,4.6,60,,"1,000+",Paid,$1.99,5,Sports,"March 7, 2014",1.03,2.2 and up,5
Solitaire+,GAME,4.6,11235,,"100,000+",Paid,$2.99,5,Card,"July 30, 2018",Varies with device,Varies with device,5
FO Bixby,PERSONALIZATION,5.0,5,,100+,Paid,$0.99,5,Personalization,"April 25, 2018",0.2,7.0 and up,5
Mu.F.O.,GAME,5.0,2,,1+,Paid,$0.99,5,Arcade,"March 3, 2017",1.0,2.3 and up,5
