App,Category,Rating,Reviews,Size,Installs,Type,Price,Rating Roundoff,Genres,Last Updated,Current Ver,Android Ver,Rating Roundoff
Barbie™ Fashion Closet,FAMILY,4.1,68286,,"10,000,000+",Free,0.0,4,Casual;Creativity,"July 30, 2018",1.3.7,4.1 and up,4
Candy Day,FAMILY,4.5,11716,,"1,000,000+",Free,0.0,4,Casual;Brain Games,"August 3, 2018",8.4.3180,4.0 and up,4
Learn To Draw Glow Princess,FAMILY,4.5,3323,,"1,000,000+",Free,0.0,4,Casual;Pretend Play,"July 14, 2017",1.0.1,4.0.3 and up,4
ABC Kids - Tracing & Phonics,FAMILY,4.5,36606,,"10,000,000+",Free,0.0,4,Educational;Education,"June 22, 2018",Varies with device,4.0 and up,4
Barbie Magical Fashion,FAMILY,4.0,328619,,"10,000,000+",Free,0.0,4,Casual;Creativity,"October 6, 2017",2.2,4.1 and up,4
Minion Rush: Despicable Me Official Game,FAMILY,4.5,10216997,,"100,000,000+",Free,0.0,4,Casual;Action & Adventure,"July 12, 2018",Varies with device,Varies with device,4
Farming Simulator 14,FAMILY,4.5,530854,,"10,000,000+",Free,0.0,4,Simulation;Action & Adventure,"July 17, 2017",1.4.4,2.3.3 and up,4
Educational Games for Kids,FAMILY,4.5,7050,,"1,000,000+",Free,0.0,4,Educational;Education,"May 27, 2018",2.0,4.0 and up,4
No.Draw - Colors by Number 2018,FAMILY,4.5,235906,,"10,000,000+",Free,0.0,4,Entertainment;Brain Games,"July 29, 2018",1.2.0,4.1 and up,4
Fruit Boom,FAMILY,4.4,17753,,"1,000,000+",Free,0.0,4,Casual;Brain Games,"May 25, 2018",2.2.3172,4.0.3 and up,4
Hot Wheels: Race Off,FAMILY,4.5,520609,,"10,000,000+",Free,0.0,4,Racing;Action & Adventure,"June 28, 2018",Varies with device,4.4 and up,4
Baby Tiger Care - My Cute Virtual Pet Friend,FAMILY,4.5,432,,"100,000+",Free,0.0,4,Educational;Education,"July 27, 2018",1.0.89,4.4 and up,4
Strawberry Shortcake Ice Cream Island,FAMILY,4.2,32029,,"5,000,000+",Free,0.0,4,Casual;Pretend Play,"November 6, 2017",1.2,4.1 and up,4
Rhythm Patrol,FAMILY,4.3,4207,,"100,000+",Free,0.0,4,Music;Music & Video,"July 23, 2018",2.180723,4.1 and up,4
Kiddopia - Preschool Learning Games,FAMILY,4.5,64,,"10,000+",Free,0.0,4,Educational;Education,"July 18, 2018",1.1.2,5.0 and up,4
DisneyNOW – TV Shows & Games,FAMILY,4.3,82471,,"5,000,000+",Free,0.0,4,Entertainment;Music & Video,"July 5, 2018",Varies with device,4.4 and up,4
Papumba Academy - Fun Learning For Kids,FAMILY,4.4,496,,"100,000+",Free,0.0,4,Education;Education,"July 11, 2018",1.0,4.2 and up,4
Baby Panda’s Juice Shop,FAMILY,4.5,19230,,"5,000,000+",Free,0.0,4,Educational;Brain Games,"July 12, 2018",8.25.10.01,4.0.3 and up,4
Dr. Panda Restaurant 3,FAMILY,4.2,11126,,"1,000,000+",Free,0.0,4,Educational;Pretend Play,"March 23, 2018",1.6.4,4.1 and up,4
LEGO® Friends: Heartlake Rush,FAMILY,4.5,23671,,"1,000,000+",Free,0.0,4,Arcade;Pretend Play,"July 31, 2018",1.2.0,4.1 and up,4
Thomas & Friends: Race On!,FAMILY,4.1,29319,,"5,000,000+",Free,0.0,4,Casual;Action & Adventure,"May 18, 2018",2.4,4.4 and up,4
Super School: Educational Kids Games & Rhymes,FAMILY,4.5,1791,,"500,000+",Free,0.0,4,Education;Education,"June 2, 2018",5.3.11,5.0 and up,4
Happy Street,FAMILY,4.5,110877,,"1,000,000+",Free,0.0,4,Casual;Action & Adventure,"March 28, 2018",Varies with device,Varies with device,4
Intellijoy Early Learning Academy,FAMILY,4.3,160,,"50,000+",Free,0.0,4,Education;Education,"June 18, 2018",3.4.0,Varies with device,4
Dr. Panda Town: Vacation,FAMILY,3.8,10366,,"1,000,000+",Free,0.0,4,Education;Pretend Play,"July 24, 2018",1.2.1,4.1 and up,4
Leo and Tig,FAMILY,4.5,47644,,"1,000,000+",Free,0.0,4,Adventure;Action & Adventure,"May 31, 2018",10.180530,4.0.3 and up,4
School of Dragons,FAMILY,4.1,530792,,"10,000,000+",Free,0.0,4,Role Playing;Action & Adventure,"May 30, 2018",Varies with device,Varies with device,4
Montessori Preschool,FAMILY,3.9,237,,"100,000+",Free,0.0,4,Education;Education,"July 12, 2018",1.7.2,4.1 and up,4
Kids Corner: Interactive Tales and Games for kids,FAMILY,4.5,6404,,"500,000+",Free,0.0,4,Educational;Brain Games,"July 16, 2018",1.8.3,4.1 and up,4
Cutie Cubies,FAMILY,4.4,6356,,"500,000+",Free,0.0,4,Puzzle;Creativity,"July 4, 2018",1.180702,4.1 and up,4
ROBLOX,FAMILY,4.5,4450855,,"100,000,000+",Free,0.0,4,Adventure;Action & Adventure,"July 31, 2018",2.347.225742,4.1 and up,4
PJ Masks: Moonlight Heroes,FAMILY,4.4,86961,,"10,000,000+",Free,0.0,4,Casual;Action & Adventure,"June 5, 2018",2.0.1,4.0.3 and up,4
Minion Rush: Despicable Me Official Game,FAMILY,4.5,10216997,,"100,000,000+",Free,0.0,4,Casual;Action & Adventure,"July 12, 2018",Varies with device,Varies with device,4
Moana Island Life,FAMILY,4.1,15246,,"1,000,000+",Free,0.0,4,Simulation;Action & Adventure,"July 12, 2017",3.2.473.202,4.0 and up,4
Hot Wheels: Race Off,FAMILY,4.5,520654,,"10,000,000+",Free,0.0,4,Racing;Action & Adventure,"June 28, 2018",Varies with device,4.4 and up,4
Basketball FRVR - Shoot the Hoop and Slam Dunk!,FAMILY,4.5,4076,,"100,000+",Free,0.0,4,Sports;Action & Adventure,"August 1, 2018",1.3.3,4.1 and up,4
Farming Simulator 14,FAMILY,4.5,530904,,"10,000,000+",Free,0.0,4,Simulation;Action & Adventure,"July 17, 2017",1.4.4,2.3.3 and up,4
My Little Pony Rainbow Runners,FAMILY,4.3,33785,,"5,000,000+",Free,0.0,4,Casual;Action & Adventure,"December 20, 2017",1.3,4.1 and up,4
Extreme Racing 2 - Real driving RC cars game!,FAMILY,4.3,4207,,"500,000+",Free,0.0,4,Racing;Action & Adventure,"August 31, 2017",1.1.9,4.1 and up,4
Cars: Lightning League,FAMILY,4.5,58795,,"10,000,000+",Free,0.0,4,Racing;Action & Adventure,"May 21, 2018",1.6,4.0.3 and up,4
Little Panda Run,FAMILY,4.2,3235,,"1,000,000+",Free,0.0,4,Educational;Action & Adventure,"June 20, 2018",8.25.10.00,4.0.3 and up,4
Snoopy's Town Tale - City Building Simulator,FAMILY,4.2,47031,,"1,000,000+",Free,0.0,4,Simulation;Action & Adventure,"July 30, 2018",3.2.4,4.4 and up,4
Car Racing game for Kids - Beepzz Dogs 🐕,FAMILY,4.4,131,,"100,000+",Free,0.0,4,Racing;Action & Adventure,"June 13, 2018",1.1.1,4.2 and up,4
Pony Friends 🦄 - Beepzz racing game for kids,FAMILY,4.5,114,,"50,000+",Free,0.0,4,Racing;Action & Adventure,"June 13, 2018",1.4.3,4.2 and up,4
LEGO® Juniors Create & Cruise,FAMILY,4.1,673203,,"50,000,000+",Free,0.0,4,Educational;Action & Adventure,"January 19, 2018",6.7.5222,4.1 and up,4
Xtreme Racing 2018 - Jeep & 4x4 off road simulator,FAMILY,4.2,2178,,"500,000+",Free,0.0,4,Racing;Action & Adventure,"August 23, 2017",1.0.8,4.1 and up,4
Thomas & Friends: Go Go Thomas,FAMILY,4.1,175625,,"10,000,000+",Free,0.0,4,Racing;Action & Adventure,"November 22, 2017",1.4,4.1 and up,4
Paw Patrol by ShuffleCards,FAMILY,4.3,3484,,"1,000,000+",Free,0.0,4,Entertainment;Action & Adventure,"March 7, 2017",1.0.1,4.0 and up,4
Plants vs. Zombies™ Heroes,FAMILY,4.4,379415,,"10,000,000+",Free,0.0,4,Casual;Action & Adventure,"June 26, 2018",1.28.01,4.1 and up,4
Transformers Rescue Bots: Disaster Dash,FAMILY,4.4,19245,,"1,000,000+",Free,0.0,4,Casual;Action & Adventure,"March 28, 2018",1.3,4.1 and up,4
PAC-MAN Pop,FAMILY,4.3,24877,,"5,000,000+",Free,0.0,4,Puzzle;Action & Adventure,"June 20, 2018",2.1.6579,4.1 and up,4
Monster Truck Driver & Racing,FAMILY,4.4,765,,"1,000,000+",Free,0.0,4,Education;Action & Adventure,"January 19, 2017",1.0.9,2.3 and up,4
L.O.L. Surprise Ball Pop,FAMILY,4.3,10088,,"1,000,000+",Free,0.0,4,Casual;Action & Adventure,"March 8, 2018",Varies with device,4.1 and up,4
Strawberry Shortcake BerryRush,FAMILY,4.3,525552,,"10,000,000+",Free,0.0,4,Action;Action & Adventure,"October 15, 2017",1.2.3,2.3 and up,4
Little Fire Station,FAMILY,4.2,3762,,"1,000,000+",Free,0.0,4,Education;Action & Adventure,"July 2, 2018",1.47,4.3 and up,4
Ice Cream Jump,FAMILY,4.2,141363,,"10,000,000+",Free,0.0,4,Casual;Action & Adventure,"January 21, 2018",1.20.2,2.3 and up,4
Disney Magic Kingdoms: Build Your Own Magical Park,FAMILY,4.3,472584,,"10,000,000+",Free,0.0,4,Simulation;Action & Adventure,"August 2, 2018",3.2.0h,4.0.3 and up,4
Turbo FAST,FAMILY,4.3,1329192,,"50,000,000+",Free,0.0,4,Racing;Action & Adventure,"October 4, 2017",2.1.20,2.3.3 and up,4
My Little Pony: Harmony Quest,FAMILY,4.1,148295,,"10,000,000+",Free,0.0,4,Casual;Action & Adventure,"March 5, 2018",1.6,4.1 and up,4
Transformers Rescue Bots: Hero Adventures,FAMILY,4.2,41273,,"5,000,000+",Free,0.0,4,Adventure;Action & Adventure,"July 5, 2018",1.5,4.1 and up,4
Robots Vs Zombies: Transform To Race And Fight,FAMILY,4.5,278,,"100,000+",Free,0.0,4,Racing;Action & Adventure,"July 11, 2018",3.49,4.2 and up,4
Equestria Girls,FAMILY,4.3,392596,,"10,000,000+",Free,0.0,4,Role Playing;Action & Adventure,"July 22, 2016",37893,4.0 and up,4
DC Super Hero Girls™,FAMILY,4.3,43060,,"5,000,000+",Free,0.0,4,Action;Action & Adventure,"June 29, 2018",2.8.0,4.0 and up,4
Disney Crossy Road,FAMILY,4.5,514088,,"10,000,000+",Free,0.0,4,Arcade;Action & Adventure,"May 30, 2018",3.200.18289,4.4 and up,4
Touch Racing 2 - Mini RC Race,FAMILY,4.1,41867,,"1,000,000+",Free,0.0,4,Racing;Action & Adventure,"May 18, 2017",1.4.2.1,2.3.3 and up,4
Toca Kitchen 2,FAMILY,4.5,1014846,,"50,000,000+",Free,0.0,4,Educational;Pretend Play,"June 29, 2017",1.2.3-play,4.1 and up,4
Doctor Pets,FAMILY,4.2,23060,,"1,000,000+",Free,0.0,4,Educational;Education,"July 26, 2018",1.19,4.1 and up,4
Supermarket – Game for Kids,FAMILY,4.4,112080,,"10,000,000+",Free,0.0,4,Casual;Pretend Play,"July 26, 2018",1.24,4.1 and up,4
Supermarket Manager: Cashier Simulator Kids Games,FAMILY,4.0,15489,,"1,000,000+",Free,0.0,4,Casual;Pretend Play,"October 11, 2017",2.4.9,4.0 and up,4
Kids Animals Jigsaw Puzzles 😄,FAMILY,4.1,51895,,"10,000,000+",Free,0.0,4,Educational;Brain Games,"June 16, 2018",18.1,4.2 and up,4
DC Super Hero Girls™,FAMILY,4.3,43060,,"5,000,000+",Free,0.0,4,Action;Action & Adventure,"June 29, 2018",2.8.0,4.0 and up,4
Strawberry Shortcake BerryRush,FAMILY,4.3,525552,,"10,000,000+",Free,0.0,4,Action;Action & Adventure,"October 15, 2017",1.2.3,2.3 and up,4
Inside Out Thought Bubbles,FAMILY,4.4,623398,,"10,000,000+",Free,0.0,4,Puzzle;Brain Games,"August 31, 2017",1.22.0,4.0.3 and up,4
Disney Magic Kingdoms: Build Your Own Magical Park,FAMILY,4.3,472584,,"10,000,000+",Free,0.0,4,Simulation;Action & Adventure,"August 2, 2018",3.2.0h,4.0.3 and up,4
Monster High™,FAMILY,4.1,66661,,"5,000,000+",Free,0.0,4,Casual;Pretend Play,"February 2, 2018",5.2,4.1 and up,4
Cute Pet Puppies,FAMILY,4.0,10447,,"1,000,000+",Free,0.0,4,Simulation;Action & Adventure,"February 18, 2016",1.0.4,2.3 and up,4
Frozen Free Fall,FAMILY,4.3,1574197,,"50,000,000+",Free,0.0,4,Puzzle;Action & Adventure,"July 27, 2018",6.7.0,4.2 and up,4
Shopkins World!,FAMILY,4.3,169609,,"10,000,000+",Free,0.0,4,Arcade;Action & Adventure,"June 13, 2018",3.6.1,4.1 and up,4
Toy Guitar with songs for kids,FAMILY,4.3,1369,,"500,000+",Free,0.0,4,Music & Audio;Music & Video,"March 5, 2016",1.0.3,2.3 and up,4
Endless Numbers,FAMILY,4.4,2952,,"500,000+",Free,0.0,4,Education;Education,"June 19, 2018",1.2.0,5.1 and up,4
Toddler Learning Games - Little Kids Games,FAMILY,4.2,731,,"100,000+",Free,0.0,4,Educational;Education,"July 28, 2018",3.7.2.7,4.2 and up,4
Earth to Luna! Watch and Play,FAMILY,3.9,10753,,"1,000,000+",Free,0.0,4,Educational;Education,"July 23, 2018",2.5.6,4.1 and up,4
Nancy Drew Codes and Clues,FAMILY,4.1,154,,"10,000+",Free,0.0,4,Educational;Education,"January 13, 2017",2.0.0,4.1 and up,4
Masha and the Bear Child Games,FAMILY,4.1,288523,,"10,000,000+",Free,0.0,4,Adventure;Education,"May 8, 2018",2.7.4,4.0 and up,4
codeSpark Academy & The Foos,FAMILY,4.1,4522,,"500,000+",Free,0.0,4,Educational;Education,"June 21, 2018",2.19.01,4.1 and up,4
Word Search Games in english,FAMILY,4.3,63186,,"10,000,000+",Free,0.0,4,Puzzle;Brain Games,"July 12, 2018",7.5,4.0.3 and up,4
Chess Free,FAMILY,4.3,23772,,"5,000,000+",Free,0.0,4,Board;Brain Games,"August 2, 2017",1.15.3028.0,2.3 and up,4
Tic Tac Toe,FAMILY,4.1,6007,,"1,000,000+",Free,0.0,4,Board;Action & Adventure,"July 3, 2017",1.6.3028.0,2.3 and up,4
Dominos Game ✔️,FAMILY,4.1,2903,,"1,000,000+",Free,0.0,4,Board;Brain Games,"July 5, 2018",5.2,4.1 and up,4
Checkers ✔️,FAMILY,4.1,3617,,"1,000,000+",Free,0.0,4,Board;Brain Games,"July 24, 2018",4.0.2,4.1 and up,4
Chess for Kids - Play & Learn,FAMILY,4.1,3234,,"100,000+",Free,0.0,4,Puzzle;Brain Games,"May 15, 2018",2.2.3,4.1 and up,4
Block Puzzle : Night in Egypt,FAMILY,4.4,276,,"50,000+",Free,0.0,4,Puzzle;Brain Games,"September 12, 2017",1.2.16,2.3 and up,4
Mosaic puzzles,FAMILY,4.4,1595,,"500,000+",Free,0.0,4,Puzzle;Brain Games,"July 4, 2018",2.8,4.0.3 and up,4
Chess School for Beginners,FAMILY,4.3,879,,"100,000+",Free,0.0,4,Board;Brain Games,"May 22, 2018",1.1.0,4.1 and up,4
RISK: Global Domination,FAMILY,4.0,68559,,"5,000,000+",Free,0.0,4,Board;Action & Adventure,"July 31, 2018",1.19.56.434,4.4 and up,4
Chess PRO Free,FAMILY,3.8,1123,,"100,000+",Free,0.0,4,Board;Brain Games,"September 8, 2016",4.2,2.3 and up,4
All-in-One Mahjong 3 FREE,FAMILY,4.5,566,,"50,000+",Free,0.0,4,Board;Brain Games,"June 13, 2018",20180609,4.0 and up,4
Kids Balloon Pop Game Free 🎈,FAMILY,4.1,38021,,"10,000,000+",Free,0.0,4,Casual;Music & Video,"July 6, 2018",18.2,4.0.3 and up,4
Sounds for Toddlers FREE,FAMILY,4.4,6190,,"1,000,000+",Free,0.0,4,Educational;Education,"August 24, 2015",1.7.1,4.0 and up,4
Elmo Calls by Sesame Street,FAMILY,3.9,6903,,"1,000,000+",Free,0.0,4,Educational;Pretend Play,"January 31, 2018",2.0.7,2.3 and up,4
Sago Mini Friends,FAMILY,4.4,13155,,"1,000,000+",Free,0.0,4,Education;Pretend Play,"June 16, 2016",1.3,4.0.3 and up,4
Papumba Academy - Fun Learning For Kids,FAMILY,4.4,496,,"100,000+",Free,0.0,4,Education;Education,"July 11, 2018",1.0,4.2 and up,4
Tee and Mo Bath Time Free,FAMILY,3.6,418,,"100,000+",Free,0.0,4,Educational;Education,"November 7, 2016",1.0.3,4.0.3 and up,4
Bita and the Animals - Pelos Ares,FAMILY,4.4,1160,,"100,000+",Free,0.0,4,Education;Music & Video,"May 22, 2013",1.0,2.2 and up,4
TO-FU Oh!SUSHI,FAMILY,4.1,59917,,"5,000,000+",Free,0.0,4,Education;Pretend Play,"July 31, 2018",2.3,4.4 and up,4
DreamWorks Friends,FAMILY,3.6,1042,,"100,000+",Free,0.0,4,Role Playing;Pretend Play,"August 4, 2017",2.5,4.3 and up,4
Kids Balloon Pop Game Free 🎈,FAMILY,4.1,38021,,"10,000,000+",Free,0.0,4,Casual;Music & Video,"July 6, 2018",18.2,4.0.3 and up,4
Sounds for Toddlers FREE,FAMILY,4.4,6190,,"1,000,000+",Free,0.0,4,Educational;Education,"August 24, 2015",1.7.1,4.0 and up,4
Elmo Calls by Sesame Street,FAMILY,3.9,6903,,"1,000,000+",Free,0.0,4,Educational;Pretend Play,"January 31, 2018",2.0.7,2.3 and up,4
Sago Mini Friends,FAMILY,4.4,13155,,"1,000,000+",Free,0.0,4,Education;Pretend Play,"June 16, 2016",1.3,4.0.3 and up,4
Papumba Academy - Fun Learning For Kids,FAMILY,4.4,496,,"100,000+",Free,0.0,4,Education;Education,"July 11, 2018",1.0,4.2 and up,4
Tee and Mo Bath Time Free,FAMILY,3.6,418,,"100,000+",Free,0.0,4,Educational;Education,"November 7, 2016",1.0.3,4.0.3 and up,4
Bita and the Animals - Pelos Ares,FAMILY,4.4,1160,,"100,000+",Free,0.0,4,Education;Music & Video,"May 22, 2013",1.0,2.2 and up,4
TO-FU Oh!SUSHI,FAMILY,4.1,59917,,"5,000,000+",Free,0.0,4,Education;Pretend Play,"July 31, 2018",2.3,4.4 and up,4
DreamWorks Friends,FAMILY,3.6,1042,,"100,000+",Free,0.0,4,Role Playing;Pretend Play,"August 4, 2017",2.5,4.3 and up,4
ROBLOX,FAMILY,4.5,4450890,,"100,000,000+",Free,0.0,4,Adventure;Action & Adventure,"July 31, 2018",2.347.225742,4.1 and up,4
PlayKids - Educational cartoons and games for kids,FAMILY,4.1,182173,,"10,000,000+",Free,0.0,4,Entertainment;Music & Video,"July 30, 2018",Varies with device,Varies with device,4
YouTube Kids,FAMILY,4.5,470713,,"50,000,000+",Free,0.0,4,Entertainment;Music & Video,"August 3, 2018",3.43.3,4.1 and up,4
Fun Kid Racing - Motocross,FAMILY,4.1,59729,,"10,000,000+",Free,0.0,4,Racing;Action & Adventure,"June 27, 2018",3.46,4.2 and up,4
Barbie Life™,FAMILY,3.9,133117,,"5,000,000+",Free,0.0,4,Casual;Pretend Play,"July 12, 2018",2.6,4.1 and up,4
Baby Panda Care,FAMILY,4.2,108795,,"10,000,000+",Free,0.0,4,Educational;Pretend Play,"June 15, 2018",8.25.10.00,4.0.3 and up,4
Palace Pets in Whisker Haven,FAMILY,4.1,47213,,"5,000,000+",Free,0.0,4,Entertainment;Pretend Play,"December 9, 2017",1.8,4.2 and up,4
Sweet Baby Girl - Dream House and Play Time,FAMILY,3.9,95537,,"10,000,000+",Free,0.0,4,Educational;Education,"July 13, 2018",2.2.54,4.4 and up,4
Monster High™,FAMILY,4.1,66660,,"5,000,000+",Free,0.0,4,Casual;Pretend Play,"February 2, 2018",5.2,4.1 and up,4
Hello Kitty Lunchbox,FAMILY,4.2,51838,,"5,000,000+",Free,0.0,4,Casual;Creativity,"November 21, 2017",1.6,4.1 and up,4
Sweet Baby Girl Newborn Baby,FAMILY,3.8,36028,,"5,000,000+",Free,0.0,4,Educational;Education,"July 2, 2018",1.3.51,4.4 and up,4
COOKING MAMA Let's Cook!,FAMILY,4.3,528745,,"10,000,000+",Free,0.0,4,Educational;Pretend Play,"July 26, 2018",1.38.0,4.1 and up,4
Shopkins World!,FAMILY,4.3,169609,,"10,000,000+",Free,0.0,4,Arcade;Action & Adventure,"June 13, 2018",3.6.1,4.1 and up,4
DisneyNOW – TV Shows & Games,FAMILY,4.3,82471,,"5,000,000+",Free,0.0,4,Entertainment;Music & Video,"July 5, 2018",Varies with device,4.4 and up,4
Ever After High™ Charmed Style,FAMILY,3.9,44062,,"1,000,000+",Free,0.0,4,Casual;Pretend Play,"December 30, 2016",1.3,4.0.3 and up,4
Equestria Girls,FAMILY,4.3,392596,,"10,000,000+",Free,0.0,4,Role Playing;Action & Adventure,"July 22, 2016",37893,4.0 and up,4
Fun Kid Racing,FAMILY,4.0,79667,,"10,000,000+",Free,0.0,4,Racing;Action & Adventure,"August 3, 2018",3.52,4.2 and up,4
Learn to Read with Tommy Turtle,FAMILY,4.0,20763,,"5,000,000+",Free,0.0,4,Educational;Education,"March 6, 2018",3.6.17,2.3 and up,4
Frozen Free Fall,FAMILY,4.3,1574204,,"50,000,000+",Free,0.0,4,Puzzle;Action & Adventure,"July 27, 2018",6.7.0,4.2 and up,4
Nick,FAMILY,4.2,123322,,"10,000,000+",Free,0.0,4,Entertainment;Music & Video,"January 24, 2018",2.0.8,4.4 and up,4
Thomas & Friends: Race On!,FAMILY,4.1,29319,,"5,000,000+",Free,0.0,4,Casual;Action & Adventure,"May 18, 2018",2.4,4.4 and up,4
Mad Libs,FAMILY,4.0,8126,,"1,000,000+",Free,0.0,4,Entertainment;Brain Games,"July 31, 2018",1.1.1,6.0 and up,4
Inside Out Thought Bubbles,FAMILY,4.4,623398,,"10,000,000+",Free,0.0,4,Puzzle;Brain Games,"August 31, 2017",1.22.0,4.0.3 and up,4
ABCmouse.com,FAMILY,4.3,50887,,"5,000,000+",Free,0.0,4,Education;Education,"July 3, 2018",7.2.0,4.4 and up,4
My Little Pony Celebration,FAMILY,4.3,63160,,"1,000,000+",Free,0.0,4,Simulation;Pretend Play,"July 22, 2016",1.0.0,2.3 and up,4
Sago Mini Friends,FAMILY,4.4,13155,,"1,000,000+",Free,0.0,4,Education;Pretend Play,"June 16, 2016",1.3,4.0.3 and up,4
Thomas & Friends: Delivery,FAMILY,4.2,28737,,"1,000,000+",Free,0.0,4,Casual;Action & Adventure,"February 5, 2016",1.0,2.3 and up,4
School of Dragons,FAMILY,4.1,530792,,"10,000,000+",Free,0.0,4,Role Playing;Action & Adventure,"May 30, 2018",Varies with device,Varies with device,4
Nasty Goats,FAMILY,4.3,45579,,"1,000,000+",Free,0.0,4,Arcade;Action & Adventure,"April 14, 2016",1.1.0,4.0 and up,4
Starfall Free & Member,FAMILY,4.2,19720,,"1,000,000+",Free,0.0,4,Education;Education,"November 7, 2017",1.35.23,4.0 and up,4
Video Editor,FAMILY,4.1,159619,,"5,000,000+",Free,0.0,4,Video Players & Editors;Creativity,"July 17, 2018",6.14.091,4.3 and up,4
Real Racing 3,FAMILY,4.5,354384,,"10,000,000+",Free,0.0,4,Racing;Action & Adventure,"July 2, 2018",6.4.0,4.1 and up,4
Peak – Brain Games & Training,FAMILY,4.4,272321,,"10,000,000+",Free,0.0,4,Education;Brain Games,"August 3, 2018",3.14.15,5.0 and up,4
MyChart,MEDICAL,4.2,19473,,"1,000,000+",Free,0.0,4,Medical,"July 24, 2018",Varies with device,Varies with device,4
CareZone,MEDICAL,4.4,27524,,"1,000,000+",Free,0.0,4,Medical,"July 30, 2018",Varies with device,Varies with device,4
Teladoc Member,MEDICAL,4.0,2094,,"500,000+",Free,0.0,4,Medical,"July 26, 2018",3.19,4.3 and up,4
myAir™ for Air10™ by ResMed,MEDICAL,3.7,236,,"50,000+",Free,0.0,4,Medical,"July 25, 2018",1.1.0.0.1487,5.0 and up,4
Blood Pressure,MEDICAL,4.2,33033,,"5,000,000+",Free,0.0,4,Medical,"July 24, 2018",3.27.3,4.1 and up,4
BioLife Plasma Services,MEDICAL,3.5,250,,"100,000+",Free,0.0,4,Medical,"July 9, 2018",1.2.0,4.4 and up,4
OneTouch Reveal,MEDICAL,3.9,6266,,"500,000+",Free,0.0,4,Medical,"May 22, 2018",3.5,5.1 and up,4
To,MEDICAL,4.2,22,,"10,000+",Free,0.0,4,Medical,"May 30, 2018",Varies with device,Varies with device,4
Blood Donor,MEDICAL,4.2,4476,,"500,000+",Free,0.0,4,Medical,"July 31, 2018",1.6.2,4.1 and up,4
Zocdoc: Find Doctors & Book Appointments,MEDICAL,4.5,6099,,"500,000+",Free,0.0,4,Medical,"July 31, 2018",3.18.2,4.3 and up,4
PulsePoint Respond,MEDICAL,4.5,7837,,"100,000+",Free,0.0,4,Medical,"July 31, 2018",2.4,4.1 and up,4
MyQuest for Patients,MEDICAL,4.0,3803,,"100,000+",Free,0.0,4,Medical,"March 13, 2018",2.17,4.0 and up,4
CVS Caremark,MEDICAL,3.5,3707,,"500,000+",Free,0.0,4,Medical,"July 28, 2018",4.36,4.4 and up,4
ClearCareGo Caregiver,MEDICAL,4.2,1746,,"50,000+",Free,0.0,4,Medical,"July 25, 2018",2.1.3,4.1 and up,4
All Mental disorders,MEDICAL,4.5,453,,"100,000+",Free,0.0,4,Medical,"July 7, 2017",1.1,4.0.3 and up,4
DreamMapper,MEDICAL,4.2,10710,,"100,000+",Free,0.0,4,Medical,"July 3, 2018",2.15,5.0 and up,4
ScriptSave WellRx Rx Discounts,MEDICAL,3.8,700,,"100,000+",Free,0.0,4,Medical,"June 21, 2018",3.3.0,4.4 and up,4
Drugs.com Medication Guide,MEDICAL,4.4,15875,,"1,000,000+",Free,0.0,4,Medical,"May 22, 2018",Varies with device,4.4 and up,4
MoodSpace,MEDICAL,4.5,503,,"50,000+",Free,0.0,4,Medical,"June 10, 2018",3.2.4,5.0 and up,4
Pill Identifier and Drug list,MEDICAL,4.0,488,,"100,000+",Free,0.0,4,Medical,"August 1, 2018",3.8,4.1 and up,4
HealtheLife,MEDICAL,3.6,190,,"100,000+",Free,0.0,4,Medical,"January 2, 2018",2.4.0,4.4 and up,4
SonicCloud: Hearing App,MEDICAL,4.4,15,,"1,000+",Free,0.0,4,Medical,"July 19, 2018",1.16.0,4.1 and up,4
LabCorp | Patient,MEDICAL,3.6,27,,"10,000+",Free,0.0,4,Medical,"April 19, 2018",1.0.0,4.1 and up,4
Anatomy Learning - 3D Atlas,MEDICAL,4.5,72167,,"1,000,000+",Free,0.0,4,Medical,"July 18, 2018",2.0,4.1 and up,4
Super Hearing Super Ear Amplifier,MEDICAL,4.1,21,,"1,000+",Free,0.0,4,Medical,"June 11, 2018",1.1,4.1 and up,4
Mayo Clinic,MEDICAL,4.3,2218,,"500,000+",Free,0.0,4,Medical,"August 1, 2018",Varies with device,Varies with device,4
Epocrates Plus,MEDICAL,4.3,23889,,"1,000,000+",Free,0.0,4,Medical,"July 10, 2018",Varies with device,4.0 and up,4
Super Ear,MEDICAL,4.0,3498,,"100,000+",Free,0.0,4,Medical,"May 1, 2018",1.7.2,4.0 and up,4
Banfield Pet Health Tracker,MEDICAL,4.2,1747,,"100,000+",Free,0.0,4,Medical,"October 17, 2016",1.2.2,4.0 and up,4
Nurse Grid,MEDICAL,4.5,1686,,"100,000+",Free,0.0,4,Medical,"July 30, 2018",2.9,4.4 and up,4
Castlight Mobile,MEDICAL,3.7,529,,"100,000+",Free,0.0,4,Medical,"July 30, 2018",4.4.7,5.0 and up,4
Sanford Guide:Antimicrobial Rx,MEDICAL,4.5,1388,,"100,000+",Free,0.0,4,Medical,"July 3, 2018",2.1.11,4.1 and up,4
Davis's Drug Guide for Nurses,MEDICAL,4.5,572,,"50,000+",Free,0.0,4,Medical,"July 13, 2018",4.3.2.315,4.4 and up,4
